,ID,latitude,longitude
21621,141875,56.24842,-3.15165
21622,141881,56.29193,-3.23319
21623,141912,56.20732,-2.76527
21624,141922,56.33143,-2.78991
21625,141939,56.38494,-2.87744
21626,141945,56.37358,-2.99563
21627,141952,56.43566,-2.94497
21628,141965,55.80809,-4.3539
21629,141981,55.82946,-4.3596
21630,142077,55.79841,-4.2364
21631,142098,55.83202,-4.24077
21632,142130,55.844,-4.13057
21633,142138,55.84717,-4.1309
21634,142141,55.84838,-4.10338
21635,142153,55.85811,-4.10428
21636,142322,55.89449,-4.36723
21637,142384,57.29342,-3.66683
21638,142387,57.33147,-3.60675
21639,142397,57.58624,-3.8788
21640,142405,57.49072,-4.12684
21641,142442,57.4723,-4.22569
21642,142455,57.43918,-4.49149
21643,142462,57.34168,-4.58083
21644,142463,57.24513,-4.43904
21645,142482,57.76417,-5.60616
21646,142490,57.58331,-4.54335
21647,142511,57.58978,-4.1869
21648,142512,57.55164,-4.26736
21649,142516,57.60371,-4.33552
21650,142584,55.90764,-4.87235
21651,142588,55.95204,-4.83828
21652,142604,55.95996,-4.77947
21653,142628,55.82452,-3.22474
21654,142637,55.84145,-3.21566
21655,142644,55.85881,-3.16468
21656,142647,55.88139,-3.16262
21657,142661,55.88094,-3.10001
21658,142664,55.87273,-3.09239
21659,142672,55.8847,-3.08454
21660,142707,57.39629,-3.33978
21661,142711,57.47105,-3.22413
21662,142775,57.69922,-3.47877
21663,142802,55.57678,-4.64592
21664,142804,55.66075,-4.67831
21665,142816,55.6312,-4.6507
21666,142817,55.63314,-4.6426
21667,142846,55.64827,-4.78572
21668,142900,55.75303,-4.68354
21669,142930,55.76933,-3.9349
21670,143056,55.85724,-4.03133
21671,143074,55.85133,-3.9631
21672,143076,55.83711,-3.95157
21673,143077,55.83723,-3.94191
21674,143139,55.90117,-4.11035
21675,143147,55.91655,-4.08078
21676,143181,55.95775,-4.02425
21677,143188,55.95023,-4.0461
21678,143189,55.95882,-4.04127
21679,143199,55.97377,-4.09244
21680,143233,56.21257,-3.43027
21681,143245,56.32883,-3.83176
21682,143247,56.29797,-3.69624
21683,143248,56.2946,-3.71592
21684,143284,56.38908,-3.4406
21685,143293,56.38865,-3.46361
21686,143315,56.38922,-3.41678
21687,143317,56.39897,-3.42047
21688,143332,56.39547,-3.20784
21689,143343,56.56698,-3.23458
21690,143350,56.74594,-3.52625
21691,143361,56.59254,-3.34294
21692,143384,56.7064,-4.02124
21693,143402,55.83369,-4.54455
21694,143403,55.82919,-4.54186
21695,143407,55.82481,-4.52435
21696,143420,55.83158,-4.49702
21697,143421,55.83726,-4.47948
21698,143468,55.85118,-4.40631
21699,143469,55.85093,-4.40108
21700,143475,55.85632,-4.41089
21701,143498,55.88224,-4.37961
21702,143506,55.89872,-4.43713
21703,143520,55.90804,-4.50014
21704,143528,55.85728,-4.52671
21705,143531,55.85962,-4.53489
21706,143532,55.86554,-4.53252
21707,143533,55.86113,-4.546
21708,143554,55.6522,-3.18822
21709,143558,55.64762,-3.1963
21710,143566,55.63509,-2.68333
21711,143570,55.69531,-2.86434
21712,143600,55.88621,-2.15725
21713,143672,60.19616,-1.28337
21714,143687,55.32515,-4.63831
21715,143710,55.44612,-4.60211
21716,143753,55.49044,-4.61235
21717,143761,55.51766,-4.60021
21718,143793,55.53812,-4.65148
21719,143813,55.75858,-3.60383
21720,143845,55.68054,-3.76522
21721,143870,55.74938,-3.98106
21722,143874,55.73924,-3.96763
21723,143897,55.68075,-4.05574
21724,143904,55.7128,-4.09606
21725,143915,55.76745,-4.03964
21726,143920,55.77813,-4.03943
21727,143979,55.81064,-4.07538
21728,143997,55.82074,-4.12542
21729,144009,55.81917,-4.17509
21730,144073,55.77423,-4.19107
21731,144079,55.77542,-4.21188
21732,144108,55.75078,-4.17163
21733,144109,56.07286,-4.47206
21734,144165,56.13074,-3.9521
21735,144172,56.14495,-3.94369
21736,144203,56.24209,-4.20471
21737,144206,56.17898,-4.38314
21738,144212,55.89595,-4.38395
21739,144242,55.92206,-4.44747
21740,144258,55.94316,-4.57712
21741,144277,56.00136,-4.58569
21742,144284,56.04218,-4.52598
21743,144296,55.85024,-3.56895
21744,144311,55.87617,-3.50035
21745,144319,55.88795,-3.49081
21746,144335,55.89005,-3.5202
21747,144353,55.90654,-3.56897
21748,144373,55.86091,-3.67316
21749,144375,55.86584,-3.6584
21750,144406,55.89597,-3.62891
21751,144408,55.89938,-3.63505
21752,144469,53.4024,-4.36767
21753,144474,53.25958,-4.44103
21754,144504,53.2355,-4.1753
21755,144513,53.14846,-4.19543
21756,144514,53.11781,-4.27802
21757,144552,53.20377,-4.15882
21758,144588,53.27052,-3.54718
21759,144595,53.33235,-3.85653
21760,144601,53.28343,-3.62709
21761,144602,53.30167,-3.75853
21762,144603,53.30515,-3.7432
21763,144616,53.25536,-3.90813
21764,144626,53.28813,-3.73881
21765,144636,52.97526,-3.30142
21766,144641,53.19379,-3.39289
21767,144642,53.18561,-3.44481
21768,144653,52.96534,-3.13858
21769,144662,53.33618,-3.42342
21770,144717,53.21461,-3.08756
21771,144721,53.21315,-3.06863
21772,144762,53.17398,-3.12142
21773,144796,53.05679,-3.06995
21774,144814,53.03559,-2.98407
21775,144841,53.01835,-3.03169
21776,144855,52.38962,-3.27666
21777,144885,52.77188,-3.31159
21778,144905,52.26817,-2.98402
21779,144916,52.68696,-3.12584
21780,144947,52.30424,-4.08676
21781,144994,51.78351,-4.97397
21782,145023,51.71295,-4.70337
21783,145040,51.6917,-4.23328
21784,145048,51.84368,-4.33765
21785,145061,51.80914,-3.89888
21786,145088,52.01792,-4.20517
21787,145118,51.77686,-4.16296
21788,145119,51.78452,-4.18218
21789,145127,51.79292,-4.01777
21790,145130,51.90048,-4.48497
21791,145133,51.7674,-4.02913
21792,145175,51.62167,-4.01616
21793,145205,51.66769,-3.93228
21794,145233,51.67067,-4.05403
21795,145286,51.61668,-3.71727
21796,145298,51.64702,-3.77774
21797,145315,51.79529,-3.88072
21798,145361,51.57521,-3.54429
21799,145367,51.50712,-3.54418
21800,145384,51.52599,-3.70752
21801,145395,51.59052,-3.63592
21802,145408,51.51137,-3.58984
21803,145427,51.47815,-3.70621
21804,145434,51.48921,-3.71533
21805,145438,51.54958,-3.58406
21806,145449,51.41744,-3.24092
21807,145457,51.43823,-3.18872
21808,145459,51.41309,-3.26322
21809,145488,51.39847,-3.47786
21810,145510,51.43119,-3.18914
21811,145533,51.56972,-3.36234
21812,145554,51.58599,-3.31344
21813,145572,51.67969,-3.39932
21814,145625,51.63739,-3.43008
21815,145639,51.7529,-3.42805
21816,145641,51.74334,-3.39006
21817,145665,51.66392,-3.30393
21818,145706,51.57761,-3.22477
21819,145707,51.58802,-3.22335
21820,145720,51.66168,-3.21583
21821,145739,51.61512,-3.09063
21822,145745,51.668,-3.22924
21823,145758,51.77633,-3.30746
21824,145764,51.73678,-3.11969
21825,145766,51.78985,-3.20268
21826,145807,51.73767,-3.0575
21827,145840,51.68185,-3.03073
21828,145861,51.69608,-3.08883
21829,145873,51.72802,-2.9812
21830,145904,51.58386,-2.74591
21831,145922,51.59228,-2.95252
21832,145932,51.59439,-2.96896
21833,145938,51.61691,-3.03566
21834,145940,51.61143,-2.98056
21835,145954,51.58172,-3.0635
21836,145960,51.58196,-2.97443
21837,145966,51.59604,-2.88508
21838,145990,51.59589,-2.9874
21839,146047,51.47034,-3.2734
21840,146059,51.46731,-3.19775
21841,146060,51.46499,-3.17763
21842,146069,51.51819,-3.1946
21843,146072,51.51283,-3.1961
21844,146092,51.54109,-3.18767
21845,146099,51.52345,-3.11742
21846,146151,51.49224,-3.20255
21847,146182,51.5089,-3.20485
21848,146193,51.956,-3.39099
21849,146200,51.59445,-2.75727
21850,146230,51.45604,-3.14555
21851,146242,51.52833,-3.19964
21852,106842,54.7169,-6.19413
21853,106844,54.72423,-6.43875
21854,106890,54.61278,-5.68363
21855,106898,54.2373,-6.75259
21856,106900,54.3303,-6.53569
21857,106916,54.86762,-6.30071
21858,106922,54.87569,-6.29455
21859,106927,54.88497,-6.35533
21860,106931,54.87088,-6.3261
21861,106933,54.9799,-6.22762
21862,106938,54.81044,-6.27053
21863,106941,54.86074,-6.43435
21864,106953,55.0014,-6.4884
21865,106957,55.07152,-6.5315
21866,106973,54.29074,-6.13052
21867,107036,54.55485,-5.98362
21868,107039,54.63074,-5.93024
21869,107047,54.60942,-5.90012
21870,107048,54.59977,-5.88696
21871,107105,54.5824,-5.94993
21872,107112,54.72832,-5.79176
21873,107128,54.72889,-5.79888
21874,107163,54.56979,-5.90048
21875,107171,55.13994,-6.62381
21876,107190,55.13693,-6.68667
21877,107196,54.63455,-6.73079
21878,107203,54.59837,-6.76222
21879,107212,54.44538,-6.46513
21880,107223,54.40923,-6.30356
21881,107245,54.43362,-6.29379
21882,107249,55.02088,-7.30128
21883,107266,55.03536,-7.25781
21884,107290,54.29475,-5.61272
21885,107308,54.27419,-5.67431
21886,107323,54.5435,-6.9041
21887,107345,54.41366,-7.58119
21888,107354,54.36653,-7.63064
21889,107358,54.32548,-7.56489
21890,107362,54.16943,-7.34711
21891,107363,54.35072,-7.65471
21892,107366,54.39115,-7.45784
21893,107404,54.52681,-6.07621
21894,107419,54.55806,-6.00188
21895,107489,54.16281,-6.43224
21896,107502,54.16031,-6.34192
21897,107508,54.06428,-5.99275
21898,107510,54.09645,-6.06796
21899,107511,54.2123,-6.22034
21900,107517,54.1,-6.51869
21901,107546,54.66659,-5.95491
21902,107548,54.74196,-6.04788
21903,107552,54.67644,-5.94926
21904,107556,54.6724,-5.96536
21905,107569,54.65441,-5.91995
21906,107573,54.64271,-5.63548
21907,107581,54.64571,-5.65655
21908,107592,54.62619,-5.6728
21909,107598,54.65033,-5.70359
21910,107607,54.65349,-5.68733
21911,107609,54.65745,-5.70229
21912,107621,54.68602,-7.27963
21913,107639,54.83565,-7.45755
21914,107653,51.5405,0.08373
21915,107670,51.59088,0.1419
21916,107679,51.5462,0.16807
21917,107689,51.53655,0.11992
21918,107694,51.53225,0.09311
21919,107715,51.54677,0.11376
21920,107725,51.55352,0.12838
21921,107731,51.53069,0.16039
21922,107736,51.52356,0.11553
21923,107738,51.53172,0.11635
21924,107739,51.56373,0.1291
21925,107743,51.55924,0.14417
21926,107747,51.53982,0.15351
21927,107750,51.54284,0.16703
21928,107755,51.5698,0.1336
21929,107769,51.60614,-0.25979
21930,107783,51.56027,-0.21599
21931,107798,51.60323,-0.14507
21932,107815,51.64168,-0.16496
21933,107862,51.57311,-0.21926
21934,107879,51.58855,-0.21261
21935,107909,51.64716,-0.18063
21936,107940,51.61393,-0.17829
21937,108008,51.47238,0.17671
21938,108009,51.46837,0.17518
21939,108013,51.47473,0.17041
21940,108022,51.43012,0.14155
21941,108040,51.46764,0.09881
21942,108044,51.48483,0.17406
21943,108054,51.46263,0.10252
21944,108058,51.48929,0.13146
21945,108060,51.47938,0.13726
21946,108076,51.47646,0.15232
21947,108143,51.55236,-0.24594
21948,108146,51.56196,-0.24997
21949,108160,51.53972,-0.24868
21950,108163,51.54669,-0.25169
21951,108171,51.53434,-0.2385
21952,108178,51.52986,-0.19709
21953,108213,51.53059,-0.22044
21954,108231,51.53993,-0.26056
21955,108241,51.55575,-0.32348
21956,108243,51.55286,-0.31757
21957,108251,51.5465,-0.28146
21958,108265,51.55538,-0.30138
21959,108288,51.31356,0.0324
21960,108299,51.39079,0.03835
21961,108330,51.40578,-0.04543
21962,108334,51.40246,-0.05777
21963,108337,51.40399,-0.03946
21964,108359,51.4056,0.10734
21965,108371,51.41485,-0.07366
21966,108412,51.42681,0.04948
21967,108416,51.37962,0.11484
21968,108431,51.41975,-0.05552
21969,108451,51.41154,0.01433
21970,108483,51.54261,-0.1418
21971,108516,51.55233,-0.14994
21972,108541,51.51878,-0.11723
21973,108561,51.54009,-0.18165
21974,108583,51.52982,-0.12863
21975,108599,51.54886,-0.18472
21976,108610,51.38133,-0.07615
21977,108625,51.39744,-0.11246
21978,108632,51.38305,-0.12573
21979,108638,51.38201,-0.10295
21980,108673,51.36571,-0.09543
21981,108703,51.34476,-0.0151
21982,108738,51.39338,-0.0829
21983,108741,51.388,-0.10107
21984,108752,51.3449,-0.0513
21985,108756,51.36661,-0.02748
21986,108757,51.38709,-0.04006
21987,108771,51.39947,-0.07137
21988,108775,51.40633,-0.08977
21989,108796,51.36335,-0.10132
21990,108803,51.39041,-0.12785
21991,108814,51.39361,-0.07215
21992,108840,51.51579,-0.36692
21993,108842,51.51246,-0.36776
21994,108843,51.52111,-0.36359
21995,108896,51.54935,-0.3489
21996,108913,51.51654,-0.33771
21997,108925,51.49818,-0.30988
21998,108945,51.5488,-0.38566
21999,108968,51.54082,-0.31801
22000,108984,51.51211,-0.38461
22001,108990,51.50701,-0.39192
22002,108992,51.50146,-0.38388
22003,109032,51.66492,-0.08551
22004,109051,51.6217,-0.06831
22005,109054,51.61713,-0.05464
22006,109070,51.67017,-0.03385
22007,109102,51.6353,-0.06529
22008,109151,51.61402,-0.12924
22009,109177,51.61219,-0.09104
22010,109179,51.61345,-0.06413
22011,109180,51.60995,-0.04573
22012,109194,51.48198,0.11496
22013,109220,51.436,0.06749
22014,109282,51.48858,0.09046
22015,109283,51.48837,0.10053
22016,109287,51.47447,0.09097
22017,109288,51.47343,0.06356
22018,109294,51.47681,0.09175
22019,109302,51.48726,0.07186
22020,109325,51.56241,-0.09615
22021,109327,51.5644,-0.06805
22022,109341,51.55754,-0.08678
22023,109346,51.5591,-0.08353
22024,109355,51.53744,-0.08578
22025,109356,51.5384,-0.08276
22026,109363,51.54833,-0.0562
22027,109365,51.54594,-0.05931
22028,109366,51.54447,-0.06126
22029,109391,51.55302,-0.03859
22030,109396,51.55369,-0.04642
22031,109416,51.5375,-0.06828
22032,109427,51.56126,-0.07287
22033,109433,51.5363,-0.0538
22034,109435,51.54028,-0.05424
22035,109483,51.48373,-0.21682
22036,109496,51.49005,-0.22213
22037,109507,51.48905,-0.20275
22038,109508,51.48713,-0.2008
22039,109509,51.4858,-0.20892
22040,109535,51.50283,-0.23026
22041,109560,51.60026,-0.1286
22042,109570,51.60741,-0.11437
22043,109595,51.5817,-0.10543
22044,109624,51.59198,-0.11244
22045,109626,51.59782,-0.10031
22046,109642,51.58455,-0.0875
22047,109656,51.57293,-0.10881
22048,109667,51.59929,-0.06467
22049,109678,51.58979,-0.10007
22050,109697,51.60271,-0.09727
22051,109698,51.59973,-0.10931
22052,109716,51.60172,-0.27226
22053,109803,51.56745,-0.36404
22054,109812,51.56061,-0.369
22055,109813,51.55912,-0.35876
22056,109853,51.5503,0.19609
22057,109859,51.53972,0.19624
22058,109869,51.60906,0.2496
22059,109878,51.5486,0.20877
22060,109881,51.55584,0.2322
22061,109893,51.60354,0.16838
22062,109902,51.59558,0.21534
22063,109937,51.51947,0.19458
22064,109940,51.52645,0.22652
22065,109941,51.5293,0.21327
22066,109947,51.58071,0.19806
22067,109971,51.58185,0.21404
22068,109986,51.52413,-0.40286
22069,110005,51.53323,-0.46855
22070,110018,51.52644,-0.42656
22071,110082,51.49555,-0.4192
22072,110091,51.51349,-0.40931
22073,110106,51.52862,-0.47961
22074,110109,51.54555,-0.48485
22075,110122,51.57045,-0.43441
22076,110179,51.45175,-0.40912
22077,110182,51.44235,-0.42816
22078,110183,51.44215,-0.41651
22079,110184,51.44499,-0.41831
22080,110208,51.47682,-0.38342
22081,110227,51.47146,-0.35382
22082,110233,51.46213,-0.36571
22083,110239,51.46193,-0.35675
22084,110244,51.46949,-0.38539
22085,110256,51.45773,-0.33536
22086,110283,51.52666,-0.09063
22087,110291,51.53628,-0.1181
22088,110296,51.54038,-0.11847
22089,110311,51.55914,-0.11378
22090,110343,51.54861,-0.1189
22091,110346,51.55862,-0.13743
22092,110350,51.56565,-0.13148
22093,110357,51.55213,-0.089
22094,110365,51.55441,-0.12513
22095,110374,51.54624,-0.11041
22096,110385,51.5659,-0.12281
22097,110496,51.38064,-0.26787
22098,110576,51.39041,-0.30118
22099,110593,51.50448,-0.10894
22100,110598,51.45209,-0.12845
22101,110602,51.45787,-0.1447
22102,110634,51.46063,-0.12462
22103,110657,51.43076,-0.10537
22104,110662,51.42426,-0.1007
22105,110680,51.4897,-0.11585
22106,110681,51.4894,-0.10932
22107,110686,51.49155,-0.11327
22108,110696,51.47675,-0.12885
22109,110701,51.47355,-0.12339
22110,110703,51.47139,-0.12572
22111,110707,51.4415,-0.1173
22112,110714,51.41561,-0.13713
22113,110716,51.4153,-0.12505
22114,110720,51.41858,-0.13117
22115,110723,51.4282,-0.12313
22116,110728,51.43439,-0.12699
22117,110732,51.44488,-0.14315
22118,110749,51.44258,-0.11211
22119,110753,51.45315,-0.11808
22120,110771,51.43289,-0.02219
22121,110791,51.44105,-0.00715
22122,110806,51.45277,-0.0393
22123,110810,51.42732,0.01337
22124,110815,51.4233,-0.00651
22125,110817,51.48893,-0.04747
22126,110828,51.43532,-0.05635
22127,110842,51.44033,0.01585
22128,110848,51.45742,-0.02926
22129,110862,51.45374,-0.01504
22130,110871,51.47877,-0.04261
22131,110881,51.43218,-0.04345
22132,110882,51.43122,-0.04933
22133,110883,51.4389,-0.03882
22134,110896,51.42494,-0.04959
22135,110914,51.46391,-0.04025
22136,110945,51.40726,-0.18202
22137,110946,51.40515,-0.18111
22138,110950,51.40876,-0.22579
22139,110958,51.40424,-0.16093
22140,110981,51.41104,-0.14867
22141,111008,51.40129,-0.18848
22142,111060,51.533,0.03508
22143,111064,51.52689,0.04587
22144,111069,51.5244,0.00325
22145,111070,51.52211,0.01617
22146,111074,51.52081,0.0245
22147,111101,51.52747,0.07074
22148,111102,51.52475,0.06401
22149,111114,51.55085,0.00987
22150,111117,51.54437,0.01819
22151,111121,51.54906,0.03157
22152,111144,51.55816,0.05078
22153,111173,51.5277,0.0269
22154,111202,51.57903,0.09739
22155,111250,51.56488,0.05545
22156,111251,51.57094,0.0625
22157,111291,51.54933,0.07235
22158,111292,51.54685,0.07668
22159,111294,51.545,0.07361
22160,111315,51.56673,0.09193
22161,111323,51.59339,0.03144
22162,111324,51.56889,0.10111
22163,111334,51.58307,0.01834
22164,111346,51.56466,0.06439
22165,111351,51.562,0.03042
22166,111477,51.47757,-0.09502
22167,111480,51.48181,-0.09734
22168,111481,51.47937,-0.09645
22169,111486,51.49868,-0.10444
22170,111502,51.42499,-0.07833
22171,111516,51.48706,-0.07963
22172,111524,51.48744,-0.0921
22173,111531,51.49185,-0.07822
22174,111532,51.50255,-0.08604
22175,111545,51.4853,-0.09785
22176,111549,51.46391,-0.05541
22177,111574,51.50151,-0.04832
22178,111575,51.501,-0.05365
22179,111582,51.48972,-0.0595
22180,111584,51.48954,-0.07272
22181,111586,51.48784,-0.06975
22182,111590,51.46395,-0.08064
22183,111598,51.50405,-0.04416
22184,111599,51.50607,-0.0374
22185,111633,51.35457,-0.12441
22186,111684,51.36834,-0.19247
22187,111697,51.35431,-0.1888
22188,111706,51.36203,-0.19897
22189,111712,51.37226,-0.17922
22190,111749,51.52161,-0.06144
22191,111769,51.52821,-0.02932
22192,111779,51.52386,-0.01739
22193,111783,51.51325,-0.00593
22194,111787,51.51248,-0.01153
22195,111831,51.51037,-0.06332
22196,111838,51.51006,-0.04913
22197,111859,51.51634,-0.06485
22198,111861,51.55849,0.01346
22199,111879,51.59743,-0.0079
22200,111890,51.62777,-0.01648
22201,111896,51.57878,0.01052
22202,111902,51.57119,-0.00311
22203,111915,51.60473,0.0001
22204,111916,51.60657,-0.00662
22205,111931,51.5845,-0.02341
22206,111948,51.61941,-0.01424
22207,111958,51.56819,-0.02421
22208,111959,51.5705,-0.02933
22209,111972,51.56575,0.00813
22210,111974,51.57235,0.00715
22211,111975,51.58121,-0.02119
22212,111979,51.57671,-0.02041
22213,112001,51.59109,0.00212
22214,112003,51.5887,-0.00058
22215,112005,51.44671,-0.14691
22216,112007,51.44314,-0.14676
22217,112008,51.45239,-0.14934
22218,112021,51.43429,-0.15183
22219,112058,51.42463,-0.16822
22220,112060,51.4249,-0.15884
22221,112067,51.46696,-0.1758
22222,112083,51.46317,-0.17081
22223,112096,51.4695,-0.14961
22224,112105,51.45392,-0.24939
22225,112161,51.44094,-0.20906
22226,112209,51.51535,-0.16658
22227,112245,51.53167,-0.20502
22228,112254,51.4976,-0.1313
22229,112273,51.48935,-0.14003
22230,112275,51.52264,-0.19001
22231,112278,51.52059,-0.18564
22232,112284,53.59966,-2.43959
22233,112312,53.59111,-2.39679
22234,112387,53.54395,-2.42643
22235,112415,53.54274,-2.3795
22236,112432,53.58723,-2.45721
22237,112450,53.54954,-2.27133
22238,112477,53.5491,-2.24726
22239,112489,53.62362,-2.29855
22240,112494,53.5436,-2.29719
22241,112505,53.56679,-2.33266
22242,112540,53.51746,-2.291
22243,112551,53.52088,-2.26243
22244,112621,53.43336,-2.19945
22245,112627,53.41818,-2.21553
22246,112634,53.52692,-2.21341
22247,112649,53.43838,-2.28853
22248,112670,53.41649,-2.2296
22249,112672,53.44697,-2.2393
22250,112708,53.43788,-2.20048
22251,112709,53.44156,-2.20006
22252,112750,53.49507,-2.16678
22253,112763,53.43326,-2.23596
22254,112795,53.43793,-2.21925
22255,112825,53.52872,-2.15389
22256,112827,53.52854,-2.14921
22257,112832,53.55039,-2.11615
22258,112862,53.51152,-2.13099
22259,112881,53.55462,-2.11554
22260,112913,53.58585,-2.08276
22261,112942,53.60535,-2.1888
22262,112946,53.58666,-2.16632
22263,112949,53.5984,-2.18738
22264,112960,53.63566,-2.1817
22265,112972,53.58983,-2.22238
22266,112977,53.59214,-2.22805
22267,112984,53.63064,-2.10517
22268,112992,53.56384,-2.19293
22269,113003,53.5573,-2.17604
22270,113006,53.55212,-2.18576
22271,113028,53.60685,-2.13883
22272,113035,53.63063,-2.2084
22273,113081,53.44894,-2.45661
22274,113085,53.49907,-2.32469
22275,113101,53.45088,-2.40961
22276,113106,53.51619,-2.26712
22277,113126,53.5135,-2.32875
22278,113131,53.53279,-2.34713
22279,113169,53.5222,-2.40319
22280,113170,53.48559,-2.32409
22281,113185,53.50244,-2.41307
22282,113201,53.41683,-2.13068
22283,113203,53.41805,-2.1023
22284,113209,53.3937,-2.16495
22285,113224,53.38975,-2.20758
22286,113273,53.39839,-2.1338
22287,113286,53.38618,-2.1058
22288,113291,53.37463,-2.09376
22289,113315,53.42758,-2.17769
22290,113320,53.40637,-2.13808
22291,113324,53.40358,-2.13383
22292,113327,53.39166,-2.07934
22293,113343,53.44161,-2.15832
22294,113350,53.4068,-2.11103
22295,113369,53.43192,-2.16687
22296,113370,53.43431,-2.16157
22297,113388,53.50737,-2.09443
22298,113412,53.47126,-2.12387
22299,113430,53.44193,-2.11643
22300,113437,53.44488,-2.13167
22301,113446,53.47671,-2.15188
22302,113448,53.48582,-2.16544
22303,113453,53.4896,-2.16218
22304,113465,53.47653,-2.0623
22305,113467,53.46919,-2.06762
22306,113474,53.44788,-2.03797
22307,113478,53.46083,-2.09054
22308,113480,53.46325,-2.07699
22309,113516,53.47958,-2.0443
22310,113548,53.41151,-2.30861
22311,113550,53.41988,-2.42808
22312,113558,53.45609,-2.2712
22313,113561,53.45866,-2.36137
22314,113603,53.46105,-2.3301
22315,113616,53.42819,-2.35417
22316,113628,53.44743,-2.318
22317,113630,53.46452,-2.26738
22318,113663,53.5222,-2.6014
22319,113670,53.48341,-2.64303
22320,113673,53.48319,-2.60075
22321,113684,53.5284,-2.49647
22322,113691,53.48529,-2.49697
22323,113717,53.5424,-2.56485
22324,113726,53.51528,-2.53077
22325,113782,53.47588,-2.5915
22326,113802,53.54665,-2.70826
22327,113804,53.53024,-2.70416
22328,113809,53.54734,-2.63657
22329,113815,53.50296,-2.4655
22330,113823,53.50672,-2.44805
22331,113839,53.5216,-2.65726
22332,113840,53.53024,-2.65657
22333,113866,53.36015,-2.84722
22334,113876,53.42323,-2.84773
22335,113878,53.4765,-2.84353
22336,113882,53.41766,-2.86225
22337,113890,53.49225,-2.89541
22338,113897,53.42189,-2.82372
22339,113945,53.36694,-2.92819
22340,113948,53.38411,-2.9434
22341,113951,53.37481,-2.91853
22342,113954,53.36809,-2.93908
22343,113974,53.39231,-2.94679
22344,114015,53.43867,-2.92816
22345,114042,53.42954,-2.88225
22346,114066,53.45487,-2.88679
22347,114079,53.39571,-2.95646
22348,114135,53.34071,-2.84669
22349,114155,53.40198,-2.87948
22350,114170,53.3756,-2.86921
22351,114183,53.4923,-2.66842
22352,114185,53.4663,-2.71452
22353,114192,53.45723,-2.69341
22354,114204,53.44144,-2.75695
22355,114211,53.4658,-2.67007
22356,114271,53.42761,-2.71219
22357,114274,53.43276,-2.76153
22358,114278,53.42141,-2.72605
22359,114282,53.46329,-2.74709
22360,114292,53.6109,-3.02475
22361,114296,53.6239,-3.00678
22362,114298,53.62044,-3.01797
22363,114313,53.67533,-2.97095
22364,114335,53.63657,-3.01619
22365,114379,53.49126,-3.01155
22366,114380,53.48926,-3.00647
22367,114388,53.65841,-2.97223
22368,114410,53.64585,-2.9885099999999998
22369,114412,53.63904,-2.96764
22370,114449,53.52235,-2.9427
22371,114451,53.48303,-3.02837
22372,114457,53.48508,-3.03264
22373,114463,53.35606,-3.00829
22374,114481,53.3322,-2.98571
22375,114487,53.34488,-2.97387
22376,114513,53.31024,-2.95057
22377,114518,53.3728,-3.02539
22378,114542,53.37118,-3.18534
22379,114545,53.39779,-3.17424
22380,114557,53.41504,-3.05462
22381,114588,53.37289,-3.06684
22382,114589,53.37103,-3.04202
22383,114590,53.37003,-3.05403
22384,114606,53.38014,-3.11698
22385,114633,53.38192,-3.08906
22386,114645,53.42029,-3.06306
22387,114647,53.42538,-3.051
22388,114648,53.4218,-3.07182
22389,114670,53.55193,-1.46649
22390,114688,53.58901,-1.50739
22391,114689,53.58716,-1.52745
22392,114690,53.59348,-1.5558
22393,114691,53.57998,-1.54785
22394,114694,53.59453,-1.51792
22395,114730,53.56391,-1.44712
22396,114734,53.55975,-1.48585
22397,114773,53.53508,-1.41435
22398,114780,53.52622,-1.45558
22399,114781,53.52737,-1.48774
22400,114782,53.53759,-1.47293
22401,114791,53.58907,-1.19912
22402,114798,53.54543,-1.07002
22403,114799,53.53825,-1.02213
22404,114803,53.53462,-1.04497
22405,114804,53.52718,-1.0393
22406,114810,53.61127,-1.15902
22407,114842,53.50468,-1.08021
22408,114865,53.50063,-1.17732
22409,114875,53.56578,-1.03447
22410,114885,53.50149,-1.28456
22411,114910,53.50066,-0.9725
22412,114918,53.50067,-1.07113
22413,114922,53.4762,-1.13149
22414,114931,53.49856,-1.21966
22415,114933,53.56199,-1.06089
22416,114942,53.57361,-1.0615
22417,114984,53.41485,-1.37209
22418,114990,53.42586,-1.27435
22419,115012,53.40349,-1.36942
22420,115015,53.39887,-1.36898
22421,115017,53.41972,-1.31534
22422,115031,53.43169,-1.27529
22423,115068,53.41035,-1.16187
22424,115099,53.48515,-1.32211
22425,115110,53.41348,-1.31111
22426,115112,53.40717,-1.32895
22427,115119,53.50834,-1.33092
22428,115122,53.32733,-1.48643
22429,115149,53.41336,-1.421
22430,115186,53.46573,-1.46097
22431,115190,53.47968,-1.48738
22432,115203,53.3734,-1.37421
22433,115241,53.37931,-1.51511
22434,115279,53.40909,-1.51452
22435,115280,53.40652,-1.50785
22436,115285,53.39709,-1.52605
22437,115294,53.3469,-1.42686
22438,115299,53.36729,-1.43082
22439,115306,53.32742,-1.34119
22440,115313,53.35231,-1.34117
22441,115315,53.34526,-1.33607
22442,115318,53.34446,-1.36501
22443,115321,53.34045,-1.33517
22444,115322,53.34015,-1.35448
22445,115347,53.4201,-1.46094
22446,115352,53.38872,-1.49389
22447,115357,53.32772,-1.47904
22448,115371,53.36517,-1.45744
